date,user,pc,file_tree,activity
01/02/2010 13:07,YKW3832,PC-2158,,Disconnect
01/02/2010 13:08,JZE2902,PC-8858,R:\;R:\98gv6K2;R:\JZE2902,Connect
01/02/2010 13:08,NSR2539,PC-3893,,Disconnect
01/02/2010 13:09,AFP2709,PC-3154,R:\;R:\787PQ59;R:\AFP2709,Connect
01/02/2010 13:11,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
01/02/2010 13:12,FAJ3608,PC-1335,,Disconnect
01/02/2010 13:12,YKW3832,PC-2158,R:\;R:\74Fv753;R:\94ZH5l2;R:\YKW3832,Connect
01/02/2010 13:13,SSS3091,PC-2686,,Disconnect
01/02/2010 13:16,QAH1315,PC-3767,R:\;R:\11nH633;R:\31p4g45;R:\74BvN51;R:\77hHs81;R:\QAH1315,Connect
01/02/2010 13:17,VPS3185,PC-3491,,Disconnect
01/02/2010 13:17,AFP2709,PC-3154,,Disconnect
01/02/2010 13:17,CJM0273,PC-3471,,Disconnect
01/02/2010 13:18,XCL1792,PC-7186,,Disconnect
01/02/2010 13:19,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
01/02/2010 13:20,XCL1792,PC-7186,,Disconnect
01/02/2010 13:22,AFP2709,PC-3154,R:\;R:\787PQ59;R:\AFP2709,Connect
01/02/2010 13:22,AFP2709,PC-3154,,Disconnect
01/02/2010 13:24,QAH1315,PC-3767,,Disconnect
01/02/2010 13:25,GNT0221,PC-6427,R:\;R:\GNT0221,Connect
01/02/2010 13:25,HMY0235,PC-7084,R:\;R:\14n1L15;R:\81dZ493;R:\HMY0235,Connect
01/02/2010 13:25,GRY1398,PC-3048,R:\;R:\488Rfb8;R:\628cy29;R:\GRY1398,Connect
01/02/2010 13:28,HGH0727,PC-2482,R:\;R:\16QxYq0;R:\47q3837;R:\54y3717;R:\63Gv4j2;R:\HGH0727,Connect
01/02/2010 13:29,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
01/02/2010 13:29,AKB2312,PC-0937,,Disconnect
01/02/2010 13:31,YKW3832,PC-2158,,Disconnect
01/02/2010 13:32,VPS3185,PC-3491,R:\;R:\VPS3185,Connect
01/02/2010 13:32,HGH0727,PC-2482,,Disconnect
01/02/2010 13:33,JKS2444,PC-6961,,Disconnect
01/02/2010 13:34,CBA1023,PC-1570,,Disconnect
01/02/2010 13:36,CDB2017,PC-8758,R:\;R:\33YNx51;R:\38VSbw0;R:\81Y9957;R:\CDB2017,Connect
01/02/2010 13:43,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
01/02/2010 13:44,ABP2917,PC-7947,R:\;R:\13vCB91;R:\158Dg49;R:\16L1467;R:\ABP2917,Connect
01/02/2010 13:44,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
01/02/2010 13:44,JKS2444,PC-6961,,Disconnect
01/02/2010 13:47,ABP2917,PC-7947,,Disconnect
01/02/2010 13:47,VPS3185,PC-3491,,Disconnect
01/02/2010 13:47,VPS3185,PC-3491,R:\;R:\VPS3185,Connect
01/02/2010 13:49,GNT0221,PC-6427,,Disconnect
01/02/2010 13:52,IMC3296,PC-2659,,Disconnect
01/02/2010 13:53,KBP0384,PC-9322,R:\;R:\343bzG8;R:\45Z5MN4;R:\85DK463;R:\99cxXj0;R:\KBP0384,Connect
01/02/2010 13:55,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
01/02/2010 13:56,GRY1398,PC-3048,,Disconnect
01/02/2010 13:57,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
01/02/2010 13:58,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
01/02/2010 14:00,SRB2276,PC-5164,R:\;R:\SRB2276,Connect
01/02/2010 14:00,ADP3667,PC-3802,R:\;R:\36L7857;R:\ADP3667,Connect
01/02/2010 14:01,AKB2312,PC-0937,,Disconnect
01/02/2010 14:02,HGH0727,PC-2482,R:\;R:\16QxYq0;R:\47q3837;R:\54y3717;R:\63Gv4j2;R:\HGH0727,Connect
01/02/2010 14:03,HGH0727,PC-2482,,Disconnect
01/02/2010 14:03,OKH3777,PC-5467,R:\;R:\13y9937;R:\21fz413;R:\59N9947;R:\98F7167;R:\OKH3777,Connect
01/02/2010 14:03,KBP0384,PC-9322,,Disconnect
01/02/2010 14:04,FAJ3608,PC-1335,R:\;R:\FAJ3608,Connect
01/02/2010 14:07,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
01/02/2010 14:08,VPS3185,PC-3491,,Disconnect
01/02/2010 14:10,CDB2017,PC-8758,,Disconnect
01/02/2010 14:10,CBA1023,PC-1570,,Disconnect
01/02/2010 14:10,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
01/02/2010 14:11,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
01/02/2010 14:11,YKW3832,PC-2158,R:\;R:\74Fv753;R:\94ZH5l2;R:\YKW3832,Connect
01/02/2010 14:13,AKB2312,PC-0937,,Disconnect
01/02/2010 14:14,YKW3832,PC-2158,,Disconnect
01/02/2010 14:15,CJM0273,PC-3471,,Disconnect
01/02/2010 14:16,FAJ3608,PC-1335,,Disconnect
01/02/2010 14:19,HMY0235,PC-7084,,Disconnect
01/02/2010 14:19,XCL1792,PC-7186,,Disconnect
01/02/2010 14:21,HGH0727,PC-2482,R:\;R:\16QxYq0;R:\47q3837;R:\54y3717;R:\63Gv4j2;R:\HGH0727,Connect
01/02/2010 14:22,SRB2276,PC-5164,,Disconnect
01/02/2010 14:22,JDM1042,PC-1105,R:\;R:\84xF4F2;R:\JDM1042,Connect
01/02/2010 14:25,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
01/02/2010 14:26,HGH0727,PC-2482,,Disconnect
01/02/2010 14:26,XTB2372,PC-9480,,Disconnect
01/02/2010 14:26,ROR3483,PC-4365,,Disconnect
01/02/2010 14:30,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
01/02/2010 14:32,RCT1697,PC-5770,,Disconnect
01/02/2010 14:33,JDM1042,PC-1105,,Disconnect
01/02/2010 14:34,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
01/02/2010 14:35,GDH2500,PC-9355,R:\;R:\14JJRl0;R:\32BwkH0;R:\GDH2500,Connect
01/02/2010 14:37,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
01/02/2010 14:39,AKB2312,PC-0937,,Disconnect
01/02/2010 14:39,CDB2017,PC-8758,R:\;R:\33YNx51;R:\38VSbw0;R:\81Y9957;R:\CDB2017,Connect
01/02/2010 14:41,RCT1697,PC-5770,,Disconnect
01/02/2010 14:41,OKH3777,PC-5467,,Disconnect
01/02/2010 14:42,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
01/02/2010 14:42,HMR0098,PC-3930,R:\;R:\296Sb99;R:\36fcmM0;R:\58zjDC0;R:\922Sfj8;R:\HMR0098,Connect
01/02/2010 14:43,AFP2709,PC-3154,R:\;R:\787PQ59;R:\AFP2709,Connect
01/02/2010 14:44,JKS2444,PC-6961,,Disconnect
01/02/2010 14:45,KBP0384,PC-9322,R:\;R:\343bzG8;R:\45Z5MN4;R:\85DK463;R:\99cxXj0;R:\KBP0384,Connect
01/02/2010 14:46,AFP2709,PC-3154,,Disconnect
01/02/2010 14:49,ADP3667,PC-3802,,Disconnect
01/02/2010 14:50,AFP2709,PC-3154,R:\;R:\787PQ59;R:\AFP2709,Connect
01/02/2010 14:51,FAJ3608,PC-1335,R:\;R:\FAJ3608,Connect
01/02/2010 14:52,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
01/02/2010 14:54,AFP2709,PC-3154,,Disconnect
01/02/2010 14:54,HCS2231,PC-0563,R:\;R:\52Hsb21;R:\HCS2231,Connect
01/02/2010 14:55,GNT0221,PC-6427,R:\;R:\GNT0221,Connect
01/02/2010 14:57,CHM1561,PC-7046,R:\;R:\CHM1561,Connect
01/02/2010 14:58,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
01/02/2010 14:58,GNT0221,PC-6427,,Disconnect
01/02/2010 14:59,AKB2312,PC-0937,,Disconnect
01/02/2010 14:59,REM0580,PC-6092,R:\;R:\19V2q35;R:\25mgjn0;R:\498stn8;R:\REM0580,Connect
01/02/2010 15:00,ROR3483,PC-4365,,Disconnect
01/02/2010 15:02,AKS3496,PC-3470,R:\;R:\AKS3496,Connect
01/02/2010 15:03,CDC3413,PC-1539,R:\;R:\36tHN61;R:\42H3dF4;R:\75qx673;R:\CDC3413,Connect
01/02/2010 15:04,JKS2444,PC-6961,,Disconnect
01/02/2010 15:05,HMR0098,PC-3930,,Disconnect
01/02/2010 15:05,JDM1042,PC-1105,R:\;R:\84xF4F2;R:\JDM1042,Connect
01/02/2010 15:05,IMC3296,PC-2659,,Disconnect
01/02/2010 15:06,GDH2500,PC-9355,,Disconnect
01/02/2010 15:06,VPS3185,PC-3491,R:\;R:\VPS3185,Connect
01/02/2010 15:07,YKW3832,PC-2158,R:\;R:\74Fv753;R:\94ZH5l2;R:\YKW3832,Connect
01/02/2010 15:08,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
01/02/2010 15:08,CBA1023,PC-1570,,Disconnect
01/02/2010 15:11,VPS3185,PC-3491,,Disconnect
01/02/2010 15:11,AKS3496,PC-3470,,Disconnect
01/02/2010 15:13,CDB2017,PC-8758,,Disconnect
01/02/2010 15:14,SDH2394,PC-5849,R:\;R:\22B5gX4;R:\SDH2394,Connect
01/02/2010 15:18,CLR2407,PC-2704,R:\;R:\12Bf2v2;R:\39KkVd0;R:\44m3yx4;R:\83p4727;R:\CLR2407,Connect
01/02/2010 15:19,JDM1042,PC-1105,,Disconnect
01/02/2010 15:19,ATT1191,PC-2057,R:\;R:\299Vq39;R:\92Qqr11;R:\92yXz81;R:\97bDZ21;R:\ATT1191,Connect
01/02/2010 15:20,ATT1191,PC-2057,,Disconnect
01/02/2010 15:21,ATT1191,PC-2057,R:\;R:\299Vq39;R:\92Qqr11;R:\92yXz81;R:\97bDZ21;R:\ATT1191,Connect
01/02/2010 15:22,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
01/02/2010 15:22,GDH2500,PC-9355,R:\;R:\14JJRl0;R:\32BwkH0;R:\GDH2500,Connect
01/02/2010 15:23,BDR0510,PC-1197,R:\;R:\BDR0510,Connect
01/02/2010 15:23,ATT1191,PC-2057,,Disconnect
01/02/2010 15:24,CLR2407,PC-2704,,Disconnect
01/02/2010 15:24,BDR0510,PC-1197,,Disconnect
01/02/2010 15:24,CLR2407,PC-2704,R:\;R:\12Bf2v2;R:\39KkVd0;R:\44m3yx4;R:\83p4727;R:\CLR2407,Connect
01/02/2010 15:24,BDR0510,PC-1197,R:\;R:\BDR0510,Connect
01/02/2010 15:25,ATT1191,PC-2057,R:\;R:\299Vq39;R:\92Qqr11;R:\92yXz81;R:\97bDZ21;R:\ATT1191,Connect
01/02/2010 15:25,BDR0510,PC-1197,,Disconnect
01/02/2010 15:25,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
01/02/2010 15:26,GDH2500,PC-9355,,Disconnect
01/02/2010 15:26,GRY1398,PC-3048,R:\;R:\488Rfb8;R:\628cy29;R:\GRY1398,Connect
01/02/2010 15:27,HMY0235,PC-7084,R:\;R:\14n1L15;R:\81dZ493;R:\HMY0235,Connect
01/02/2010 15:28,GNT0221,PC-6427,R:\;R:\GNT0221,Connect
01/02/2010 15:28,FAJ3608,PC-1335,,Disconnect
01/02/2010 15:28,LAN1329,PC-8190,R:\;R:\21ZY773;R:\324xR29;R:\37mqq71;R:\54bR5h2;R:\LAN1329,Connect
01/02/2010 15:29,CLR2407,PC-2704,,Disconnect
01/02/2010 15:32,BDR0510,PC-1197,R:\;R:\BDR0510,Connect
01/02/2010 15:33,NBT3447,PC-0882,R:\;R:\25C2jg4;R:\43S6Sr4;R:\95V7847;R:\NBT3447,Connect
01/02/2010 15:33,KBP0384,PC-9322,,Disconnect
01/02/2010 15:33,CHM1561,PC-7046,,Disconnect
01/02/2010 15:34,ATH0225,PC-7844,R:\;R:\13x1p75;R:\27QJ5H2;R:\73ln1M2;R:\ATH0225,Connect
01/02/2010 15:34,CJM3315,PC-0055,R:\;R:\22cX833;R:\23Gb623;R:\68j8s25;R:\71FCh71;R:\CJM3315,Connect
01/02/2010 15:37,FAJ3608,PC-1335,R:\;R:\FAJ3608,Connect
01/02/2010 15:37,BDR0510,PC-1197,,Disconnect
01/02/2010 15:38,YKW3832,PC-2158,,Disconnect
01/02/2010 15:40,HCS2231,PC-0563,,Disconnect
01/02/2010 15:41,JKS2444,PC-6961,,Disconnect
01/02/2010 15:42,HMY0235,PC-7084,,Disconnect
01/02/2010 15:43,GNT0221,PC-6427,,Disconnect
01/02/2010 15:44,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
01/02/2010 15:46,IMC3296,PC-2659,,Disconnect
01/02/2010 15:46,FAJ3608,PC-1335,,Disconnect
01/02/2010 15:48,SDH2394,PC-5849,,Disconnect
01/02/2010 15:49,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
01/02/2010 15:49,JZE2902,PC-8858,,Disconnect
01/02/2010 15:51,GDH2500,PC-9355,R:\;R:\14JJRl0;R:\32BwkH0;R:\GDH2500,Connect
01/02/2010 15:51,REM0580,PC-6092,,Disconnect
01/02/2010 15:52,ATH0225,PC-7844,,Disconnect
01/02/2010 15:53,ATH0225,PC-7844,R:\;R:\13x1p75;R:\27QJ5H2;R:\73ln1M2;R:\ATH0225,Connect
01/02/2010 15:53,GRY1398,PC-3048,,Disconnect
01/02/2010 15:54,ATH0225,PC-7844,,Disconnect
01/02/2010 15:57,JKS2444,PC-6961,,Disconnect
01/02/2010 15:57,CDC3413,PC-1539,,Disconnect
01/02/2010 15:57,ATH0225,PC-7844,R:\;R:\13x1p75;R:\27QJ5H2;R:\73ln1M2;R:\ATH0225,Connect
01/02/2010 15:58,CLR2407,PC-2704,R:\;R:\12Bf2v2;R:\39KkVd0;R:\44m3yx4;R:\83p4727;R:\CLR2407,Connect
01/02/2010 16:02,SSS3091,PC-2686,R:\;R:\179sT19;R:\84yNR81;R:\SSS3091,Connect
01/02/2010 16:02,ATH0225,PC-7844,,Disconnect
01/02/2010 16:03,LAN1329,PC-8190,,Disconnect
01/02/2010 16:04,SDH2394,PC-5849,R:\;R:\22B5gX4;R:\SDH2394,Connect
01/02/2010 16:05,GDH2500,PC-9355,,Disconnect
01/02/2010 16:05,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
01/02/2010 16:08,CJM3315,PC-0055,,Disconnect
01/02/2010 16:09,XTB2372,PC-9480,R:\;R:\XTB2372,Connect
01/02/2010 16:12,SDH2394,PC-5849,,Disconnect
01/02/2010 16:15,YKW3832,PC-2158,R:\;R:\74Fv753;R:\94ZH5l2;R:\YKW3832,Connect
01/02/2010 16:16,CLR2407,PC-2704,,Disconnect
01/02/2010 16:18,CJM0273,PC-3471,,Disconnect
01/02/2010 16:20,QAH1315,PC-3767,R:\;R:\11nH633;R:\31p4g45;R:\74BvN51;R:\77hHs81;R:\QAH1315,Connect
01/02/2010 16:20,GDH2500,PC-9355,R:\;R:\14JJRl0;R:\32BwkH0;R:\GDH2500,Connect
01/02/2010 16:22,QAH1315,PC-3767,,Disconnect
01/02/2010 16:24,XCL1792,PC-7186,,Disconnect
01/02/2010 16:24,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
01/02/2010 16:25,YKW3832,PC-2158,,Disconnect
01/02/2010 16:26,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
01/02/2010 16:27,XTB2372,PC-9480,,Disconnect
01/02/2010 16:27,ATT1191,PC-2057,,Disconnect
01/02/2010 16:28,REC0283,PC-6764,R:\;R:\77fp683;R:\843fYG8;R:\REC0283,Connect
01/02/2010 16:28,IMC3296,PC-2659,,Disconnect
01/02/2010 16:29,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
01/02/2010 16:30,CJM0273,PC-3471,,Disconnect
01/02/2010 16:30,JDM1042,PC-1105,R:\;R:\84xF4F2;R:\JDM1042,Connect
01/02/2010 16:31,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
01/02/2010 16:33,XCL1792,PC-7186,,Disconnect
01/02/2010 16:35,GNT0221,PC-6427,R:\;R:\GNT0221,Connect
01/02/2010 16:36,GDH2500,PC-9355,,Disconnect
01/02/2010 16:37,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
01/02/2010 16:37,VPS3185,PC-3491,R:\;R:\VPS3185,Connect
01/02/2010 16:39,GNT0221,PC-6427,,Disconnect
01/02/2010 16:42,JDM1042,PC-1105,,Disconnect
01/02/2010 16:43,YKW3832,PC-2158,R:\;R:\74Fv753;R:\94ZH5l2;R:\YKW3832,Connect
01/02/2010 16:44,VPS3185,PC-3491,,Disconnect
01/02/2010 16:45,QAH1315,PC-3767,R:\;R:\11nH633;R:\31p4g45;R:\74BvN51;R:\77hHs81;R:\QAH1315,Connect
01/02/2010 16:47,JDM1042,PC-1105,R:\;R:\84xF4F2;R:\JDM1042,Connect
01/02/2010 16:48,NBT3447,PC-0882,,Disconnect
01/02/2010 16:49,ROR3483,PC-4365,,Disconnect
01/02/2010 16:51,RAA1455,PC-7117,R:\;R:\46D6D95;R:\51Vrb41;R:\84q4JP4;R:\88l7W95;R:\RAA1455,Connect
01/02/2010 16:52,RAA1455,PC-7117,,Disconnect
01/02/2010 16:53,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
01/02/2010 16:53,SAM3855,PC-2428,R:\;R:\31N1z65;R:\51T2D95;R:\984pXq8;R:\SAM3855,Connect
01/02/2010 16:54,SSS3091,PC-2686,,Disconnect
01/02/2010 16:54,QAH1315,PC-3767,,Disconnect
01/02/2010 16:55,RAA1455,PC-7117,R:\;R:\46D6D95;R:\51Vrb41;R:\84q4JP4;R:\88l7W95;R:\RAA1455,Connect
01/02/2010 16:56,RAA1455,PC-7117,,Disconnect
01/02/2010 16:57,RAA1455,PC-7117,R:\;R:\46D6D95;R:\51Vrb41;R:\84q4JP4;R:\88l7W95;R:\RAA1455,Connect
01/02/2010 16:58,CBA1023,PC-1570,,Disconnect
01/02/2010 16:58,IMC3296,PC-2659,,Disconnect
01/02/2010 16:58,RAA1455,PC-7117,,Disconnect
01/02/2010 16:58,RAA1455,PC-7117,R:\;R:\46D6D95;R:\51Vrb41;R:\84q4JP4;R:\88l7W95;R:\RAA1455,Connect
01/02/2010 16:59,YKW3832,PC-2158,,Disconnect
01/02/2010 16:59,RAA1455,PC-7117,,Disconnect
01/02/2010 16:59,SAM3855,PC-2428,,Disconnect
01/02/2010 17:01,RAA1455,PC-7117,R:\;R:\46D6D95;R:\51Vrb41;R:\84q4JP4;R:\88l7W95;R:\RAA1455,Connect
01/02/2010 17:02,CHM1561,PC-7046,R:\;R:\CHM1561,Connect
01/02/2010 17:02,CHM1561,PC-7046,,Disconnect
01/02/2010 17:03,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
01/02/2010 17:06,XCL1792,PC-7186,,Disconnect
01/02/2010 17:07,JDM1042,PC-1105,,Disconnect
01/02/2010 17:07,CLR2407,PC-2704,R:\;R:\12Bf2v2;R:\39KkVd0;R:\44m3yx4;R:\83p4727;R:\CLR2407,Connect
01/02/2010 17:07,RAA1455,PC-7117,,Disconnect
01/02/2010 17:11,RAA1455,PC-7117,R:\;R:\46D6D95;R:\51Vrb41;R:\84q4JP4;R:\88l7W95;R:\RAA1455,Connect
01/02/2010 17:11,RAA1455,PC-7117,,Disconnect
01/02/2010 17:13,RAA1455,PC-7117,R:\;R:\46D6D95;R:\51Vrb41;R:\84q4JP4;R:\88l7W95;R:\RAA1455,Connect
01/02/2010 17:18,RAA1455,PC-7117,,Disconnect
01/02/2010 17:20,SAM3855,PC-2428,R:\;R:\31N1z65;R:\51T2D95;R:\984pXq8;R:\SAM3855,Connect
01/02/2010 17:21,RAA1455,PC-7117,R:\;R:\46D6D95;R:\51Vrb41;R:\84q4JP4;R:\88l7W95;R:\RAA1455,Connect
01/02/2010 17:22,REC0283,PC-6764,,Disconnect
01/02/2010 17:25,HGH0727,PC-2482,R:\;R:\16QxYq0;R:\47q3837;R:\54y3717;R:\63Gv4j2;R:\HGH0727,Connect
01/02/2010 17:26,CLR2407,PC-2704,,Disconnect
01/02/2010 17:26,RAA1455,PC-7117,,Disconnect
01/02/2010 17:27,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
01/02/2010 17:36,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
01/02/2010 17:38,SAM3855,PC-2428,,Disconnect
01/02/2010 17:39,GNT0221,PC-6427,R:\;R:\GNT0221,Connect
01/02/2010 17:39,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
01/02/2010 17:40,XCL1792,PC-7186,,Disconnect
01/02/2010 17:47,GNT0221,PC-6427,,Disconnect
01/02/2010 17:49,CHM1561,PC-7046,R:\;R:\CHM1561,Connect
01/02/2010 17:51,ROR3483,PC-4365,,Disconnect
01/02/2010 17:51,CHM1561,PC-7046,,Disconnect
01/02/2010 17:55,AKS3496,PC-3470,R:\;R:\AKS3496,Connect
01/02/2010 18:01,JDM1042,PC-1105,R:\;R:\84xF4F2;R:\JDM1042,Connect
01/02/2010 18:03,HGH0727,PC-2482,,Disconnect
01/02/2010 18:06,GDH2500,PC-9355,R:\;R:\14JJRl0;R:\32BwkH0;R:\GDH2500,Connect
01/02/2010 18:08,GDH2500,PC-9355,,Disconnect
01/02/2010 18:09,JDM1042,PC-1105,,Disconnect
01/02/2010 18:09,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
01/02/2010 18:10,JDM1042,PC-1105,R:\;R:\84xF4F2;R:\JDM1042,Connect
01/02/2010 18:10,JDM1042,PC-1105,,Disconnect
01/02/2010 18:16,XCL1792,PC-7186,,Disconnect
01/02/2010 18:23,CHM1561,PC-7046,R:\;R:\CHM1561,Connect
01/02/2010 18:24,IMC3296,PC-2659,,Disconnect
01/02/2010 18:40,AKS3496,PC-3470,,Disconnect
01/02/2010 18:40,CHM1561,PC-7046,,Disconnect
01/02/2010 18:47,GDH2500,PC-9355,R:\;R:\14JJRl0;R:\32BwkH0;R:\GDH2500,Connect
01/02/2010 18:59,GDH2500,PC-9355,,Disconnect
01/02/2010 19:09,CHM1561,PC-7046,R:\;R:\CHM1561,Connect
01/02/2010 19:31,CHM1561,PC-7046,,Disconnect
01/03/2010 6:56,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
01/03/2010 7:07,CBA1023,PC-1570,,Disconnect
01/03/2010 7:32,SDH2394,PC-5849,R:\;R:\22B5gX4;R:\SDH2394,Connect
01/03/2010 7:34,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
01/03/2010 7:34,SDH2394,PC-5849,,Disconnect
01/03/2010 7:43,CBA1023,PC-1570,,Disconnect
01/03/2010 7:52,WBH1861,PC-8987,R:\;R:\31css31;R:\WBH1861,Connect
01/03/2010 7:57,TWM2199,PC-9826,R:\;R:\586BL99;R:\883rN39;R:\TWM2199,Connect
01/03/2010 7:59,SDH2394,PC-5849,R:\;R:\22B5gX4;R:\SDH2394,Connect
01/03/2010 8:01,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
01/03/2010 8:01,ZRM0694,PC-6816,R:\;R:\65L2vt4;R:\ZRM0694,Connect
01/03/2010 8:01,OCH2853,PC-2512,R:\;R:\15rB373;R:\27Wq4B2;R:\341Rvd8;R:\94m4R85;R:\OCH2853,Connect
01/03/2010 8:03,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
01/03/2010 8:03,JPC2507,PC-0747,R:\;R:\23ndhj0;R:\56Cj9P2;R:\79P9m95;R:\84D6367;R:\JPC2507,Connect
01/03/2010 8:06,SDH2394,PC-5849,,Disconnect
01/03/2010 8:07,ZRM0694,PC-6816,,Disconnect
01/03/2010 8:10,WBH1861,PC-8987,,Disconnect
01/03/2010 8:12,BCC2536,PC-0256,R:\;R:\54w31s6;R:\82LL683;R:\83n6Z85;R:\BCC2536,Connect
01/03/2010 8:13,QBL1386,PC-2737,R:\;R:\QBL1386,Connect
01/03/2010 8:15,TJS3067,PC-5461,R:\;R:\17Hs613;R:\28gXZG0;R:\52w68l6;R:\91X5357;R:\TJS3067,Connect
01/03/2010 8:17,TJS3067,PC-5461,,Disconnect
01/03/2010 8:18,BCC2536,PC-0256,,Disconnect
01/03/2010 8:25,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
01/03/2010 8:25,IMC3296,PC-2659,,Disconnect
01/03/2010 8:28,CCT2165,PC-2738,R:\;R:\53x34P6;R:\85qcL81;R:\88t6p45;R:\CCT2165,Connect
01/03/2010 8:28,MLW2240,PC-1960,R:\;R:\34RnHC0;R:\86W5zW4;R:\MLW2240,Connect
01/03/2010 8:29,AFP2709,PC-3154,R:\;R:\787PQ59;R:\AFP2709,Connect
01/03/2010 8:30,YNW2855,PC-0624,R:\;R:\34k9j35;R:\42W5C25;R:\493lzD8;R:\YNW2855,Connect
01/03/2010 8:30,YNW2855,PC-0624,,Disconnect
01/03/2010 8:32,BCC2536,PC-0256,R:\;R:\54w31s6;R:\82LL683;R:\83n6Z85;R:\BCC2536,Connect
01/03/2010 8:33,AFP2709,PC-3154,,Disconnect
01/03/2010 8:34,ROR3483,PC-4365,,Disconnect
01/03/2010 8:34,MLW2240,PC-1960,,Disconnect
01/03/2010 8:35,YNW2855,PC-0624,R:\;R:\34k9j35;R:\42W5C25;R:\493lzD8;R:\YNW2855,Connect
01/03/2010 8:35,CJM0273,PC-3471,,Disconnect
01/03/2010 8:35,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
01/03/2010 8:37,ATT1191,PC-2057,R:\;R:\299Vq39;R:\92Qqr11;R:\92yXz81;R:\97bDZ21;R:\ATT1191,Connect
01/03/2010 8:38,ATT1191,PC-2057,,Disconnect
01/03/2010 8:39,LLT0291,PC-1250,R:\;R:\14KYR41;R:\873kb79;R:\LLT0291,Connect
01/03/2010 8:41,TWM2199,PC-9826,,Disconnect
01/03/2010 8:42,MEC0781,PC-4778,R:\;R:\48lRb41;R:\MEC0781,Connect
